flight_direction,waypoint_id,latitude,longitude,altitude,phase,distance_to_next_meters,altitude_difference,vertical_velocity,horizontal_velocity,time_to_complete,destination_heading_radians
SFO_SJC,SFO_SJC_waypoint_32,37.31963331306536,-121.85383612103362,450,CRUISE,1635.55,0,0.0,79.71,20.518755488646345,2.168241720082268
SFO_SJC,SFO_SJC_waypoint_33,37.31135293044873,-121.83853656860089,450,CRUISE,1635.55,0,0.0,79.71,20.518755488646345,2.168241720082465
SFO_SJC,SFO_SJC_waypoint_34,37.30307254812726,-121.82323870091477,450,CRUISE,1635.55,0,0.0,79.71,20.518755488646345,2.168241720082917
SFO_SJC,SFO_SJC_waypoint_35,37.29479216610091,-121.80794251728481,450,CRUISE,1635.55,0,0.0,79.71,20.518755488646345,2.1682417200828854
SFO_SJC,SFO_SJC_waypoint_36,37.286511784369615,-121.7926480170208,450,CRUISE,1635.55,0,0.0,79.71,20.518755488646345,2.168241720082168
SFO_SJC,SFO_SJC_waypoint_37,37.2782314029333,-121.77735519943279,450,CRUISE,1635.55,0,0.0,79.71,20.518755488646345,2.168241720082179
SFO_SJC,SFO_SJC_waypoint_38,37.26995102179191,-121.76206406383125,450,CRUISE,1635.55,0,0.0,79.71,20.518755488646345,2.168241720082431
SFO_SJC,SFO_SJC_waypoint_39,37.26167064094537,-121.7467746095268,450,CRUISE,1635.55,0,0.0,79.71,20.518755488646345,2.168241720082921
SFO_SJC,SFO_SJC_waypoint_40,37.25339026039361,-121.73148683583047,450,CRUISE,1704.36,0,0.0,79.71,21.382009785472338,2.354095417301833
SFO_SJC,SFO_SJC_waypoint_41,37.24256712094513,-121.7178350946714,450,DESCENT,6356.01,-345,2.875,52.966750000000005,120.0,2.1676145115350427
SFO_SJC,SJC_approach_fix,37.21040687549525,-121.6584328745318,105,DESCENT TRANSITION,1469.08,-90,1.5,48.96933333333333,60.0,1.6444682219883697
SFO_SJC,SJC_hover_fix,37.20943266,-121.6418788,15,HOVER DESCENT,0.0,-15,1.5,0.0,10.0,0.0
SFO_SJC,SJC_FATO,37.20943266,-121.6418788,0,END,0.0,,,,,
SJC_SFO,SJC_FATO,37.20943266,-121.6418788,0,HOVER CLIMB,0.0,15,1.5,0.0,10.0,0.0
SJC_SFO,SJC_hover_fix,37.20943266,-121.6418788,15,CLIMB TRANSITION,1469.08,90,1.5,48.96933333333333,60.0,5.8414289859316195
SJC_SFO,SJC_departure_fix,37.22138338207743,-121.64897650172719,105,CLIMB,6356.01,345,2.875,52.966750000000005,120.0,5.317830210332932
SJC_SFO,SJC_SFO_waypoint_1,37.25392086558079,-121.7080625618313,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333258
SJC_SFO,SJC_SFO_waypoint_2,37.26229482128446,-121.72326574789486,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333424
SJC_SFO,SJC_SFO_waypoint_3,37.270668776693306,-121.73847062470395,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333131
SJC_SFO,SJC_SFO_waypoint_4,37.27904273180726,-121.75367719295951,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332724
SJC_SFO,SJC_SFO_waypoint_5,37.28741668662625,-121.7688854533627,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.3178302103333355
SJC_SFO,SJC_SFO_waypoint_6,37.29579064115021,-121.78409540661505,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.31783021033294
SJC_SFO,SJC_SFO_waypoint_7,37.304164595379085,-121.79930705341837,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332827
SJC_SFO,SJC_SFO_waypoint_8,37.31253854931279,-121.81452039447477,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332263
SJC_SFO,SJC_SFO_waypoint_9,37.320912502951266,-121.8297354304867,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333155
SJC_SFO,SJC_SFO_waypoint_10,37.329286456294454,-121.84495216215689,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332647
SJC_SFO,SJC_SFO_waypoint_11,37.33766040934229,-121.86017059018837,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333014
SJC_SFO,SJC_SFO_waypoint_12,37.346034362094706,-121.8753907152845,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.31783021033337
SJC_SFO,SJC_SFO_waypoint_13,37.35440831455163,-121.89061253814894,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333619
SJC_SFO,SJC_SFO_waypoint_14,37.362782266713,-121.90583605948565,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333317
SJC_SFO,SJC_SFO_waypoint_15,37.37115621857875,-121.92106127999894,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332483
SJC_SFO,SJC_SFO_waypoint_16,37.379530170148804,-121.93628820039336,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333495
SJC_SFO,SJC_SFO_waypoint_17,37.38790412142313,-121.95151682137383,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332939
SJC_SFO,SJC_SFO_waypoint_18,37.39627807240162,-121.96674714364553,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333133
SJC_SFO,SJC_SFO_waypoint_19,37.40465202308423,-121.98197916791398,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332701
SJC_SFO,SJC_SFO_waypoint_20,37.41302597347089,-121.997212894885,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333015
SJC_SFO,SJC_SFO_waypoint_21,37.42139992356153,-122.01244832526471,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.3178302103332085
SJC_SFO,SJC_SFO_waypoint_22,37.42977387335609,-122.02768545975955,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.31783021033399
SJC_SFO,SJC_SFO_waypoint_23,37.43814782285451,-122.04292429907629,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333088
SJC_SFO,SJC_SFO_waypoint_24,37.446521772056705,-122.05816484392194,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333066
SJC_SFO,SJC_SFO_waypoint_25,37.45489572096262,-122.07340709500393,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333552
SJC_SFO,SJC_SFO_waypoint_26,37.46326966957219,-122.08865105302992,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332823
SJC_SFO,SJC_SFO_waypoint_27,37.47164361788534,-122.10389671870787,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332864
SJC_SFO,SJC_SFO_waypoint_28,37.48001756590201,-122.11914409274613,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332497
SJC_SFO,SJC_SFO_waypoint_29,37.488391513622126,-122.13439317585328,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332617
SJC_SFO,SJC_SFO_waypoint_30,37.49676546104563,-122.14964396873823,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333093
SJC_SFO,SJC_SFO_waypoint_31,37.50513940817246,-122.16489647211024,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333373
SJC_SFO,SJC_SFO_waypoint_32,37.513513355002544,-122.18015068667884,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332808
SJC_SFO,SJC_SFO_waypoint_33,37.521887301535806,-122.1954066131539,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332846
SJC_SFO,SJC_SFO_waypoint_34,37.530261247772195,-122.2106642522456,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333419
SJC_SFO,SJC_SFO_waypoint_35,37.53863519371164,-122.2259236046644,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333184
SJC_SFO,SJC_SFO_waypoint_36,37.54700913935407,-122.24118467112112,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333148
SJC_SFO,SJC_SFO_waypoint_37,37.555383084699415,-122.25644745232684,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210332942
SJC_SFO,SJC_SFO_waypoint_38,37.56375702974761,-122.27171194899299,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.317830210333161
SJC_SFO,SJC_SFO_waypoint_39,37.5721309744986,-122.28697816183131,450,CRUISE,1635.26,0,0.0,79.71,20.515117300213273,5.3178302103323825
SJC_SFO,SJC_SFO_waypoint_40,37.5805049189523,-122.30224609155387,450,CRUISE,1703.55,0,0.0,79.71,21.371847948814455,5.133639165025592
SJC_SFO,SJC_SFO_waypoint_41,37.586772059943115,-122.3199003998527,450,DESCENT,6356.01,-345,2.875,52.966750000000005,120.0,5.318462267080945
SJC_SFO,SFO_approach_fix,37.61933908044421,-122.37924967459733,105,DESCENT TRANSITION,1469.08,-90,1.5,48.96933333333333,60.0,4.794408654165743
SJC_SFO,SFO_hover_fix,37.620421,-122.395884,15,HOVER DESCENT,0.0,-15,1.5,0.0,10.0,0.0
SJC_SFO,SFO_FATO,37.620421,-122.395884,0,END,0.0,,,,,
