flight_direction,waypoint_id,latitude,longitude,altitude,phase,distance_to_next_meters,altitude_difference,vertical_velocity,horizontal_velocity,time_to_complete
SFO_SJC,SFO_SJC_waypoint_52,37.18071420430849,-121.58903215882665,450,CRUISE,1625.9,0,0.0,67.0,24.26716417910448
SFO_SJC,SFO_SJC_waypoint_53,37.17248792334519,-121.57384639721636,450,CRUISE,1625.9,0,0.0,67.0,24.26716417910448
SFO_SJC,SFO_SJC_waypoint_54,37.16426164267079,-121.55866228856254,450,CRUISE,1777.59,0,0.0,67.0,26.531194029850745
SFO_SJC,SFO_SJC_waypoint_55,37.1513874238063,-121.54674970849872,450,DESCENT,4417.22,-335,3.0,39.55719402985075,111.66666666666667
SFO_SJC,SJC_approach_fix,37.12904813457805,-121.50550472146234,115,DESCENT TRANSITION,989.38,-100,3.16,31.264408000000003,31.645569620253163
SFO_SJC,SJC_hover_fix,37.12839562,-121.4943677,15,HOVER DESCENT,0.0,-15,1.5,0.0,10.0
SFO_SJC,SJC_FATO,37.12839562,-121.4943677,0,END,0.0,,,,
SJC_SFO,SJC_FATO,37.12839562,-121.4943677,0,HOVER CLIMB,0.0,15,1.5,0.0,10.0
SJC_SFO,SJC_hover_fix,37.12839562,-121.4943677,15,CLIMB TRANSITION,719.55,180,1.5,5.99625,120.0
SJC_SFO,SJC_departure_fix,37.13425219197518,-121.49783187390803,195,CLIMB,2833.22,255,2.54,28.221093333333332,100.39370078740157
SJC_SFO,SJC_SFO_waypoint_1,37.14878309171858,-121.52411265138534,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_2,37.15712173326707,-121.53919440966706,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_3,37.16546037452663,-121.55427783176226,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_4,37.173799015497224,-121.56936291835757,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_5,37.182137656178774,-121.58444967013992,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_6,37.19047629657121,-121.59953808779656,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_7,37.198814936674474,-121.614628172015,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_8,37.2071535764885,-121.62971992348308,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_9,37.21549221601323,-121.64481334288895,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_10,37.22383085524859,-121.65990843092099,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_11,37.23216949419454,-121.67500518826797,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_12,37.240508132850984,-121.6901036156189,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_13,37.24884677121788,-121.7052037136631,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_14,37.257185409295154,-121.72030548309017,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_15,37.26552404708274,-121.73540892459006,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_16,37.273862684580585,-121.750514038853,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_17,37.28220132178861,-121.76562082656952,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_18,37.29053995870677,-121.78072928843042,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_19,37.29887859533499,-121.79583942512683,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_20,37.3072172316732,-121.81095123735017,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_21,37.315555867721336,-121.82606472579218,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_22,37.32389450347935,-121.84117989114489,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_23,37.33223313894717,-121.85629673410064,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_24,37.34057177412471,-121.871415255352,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_25,37.348910409011935,-121.88653545559195,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_26,37.35724904360877,-121.90165733551375,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_27,37.36558767791514,-121.91678089581087,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_28,37.373926311931,-121.9319061371772,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_29,37.38226494565628,-121.94703306030688,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_30,37.39060357909091,-121.9621616658943,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_31,37.398942212234815,-121.97729195463427,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_32,37.407280845087946,-121.99242392722182,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_33,37.41561947765023,-122.0075575843523,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_34,37.423958109921614,-122.02269292672135,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_35,37.432296741902015,-122.03782995502496,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_36,37.44063537359138,-122.05296866995936,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_37,37.44897400498965,-122.06810907222115,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_38,37.45731263609675,-122.08325116250721,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_39,37.46565126691262,-122.09839494151468,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_40,37.47398989743719,-122.11354040994107,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_41,37.48232852767039,-122.12868756848417,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_42,37.49066715761217,-122.14383641784205,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_43,37.499005787262455,-122.15898695871311,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_44,37.50734441662119,-122.17413919179609,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_45,37.51568304568829,-122.18929311778997,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
SJC_SFO,SJC_SFO_waypoint_46,37.52402167446371,-122.20444873739406,450,CRUISE,1625.72,0,0.0,67.0,24.2644776119403
