flight_direction,waypoint_id,latitude,longitude,altitude,phase,distance_to_next_meters,altitude_difference,vertical_velocity,horizontal_velocity,time_to_complete,destination_heading_radians
SFO_SJC,SFO_FATO,37.620421,-122.395884,0,HOVER CLIMB,0.0,15,1.5,0.0,10.0,0.0
SFO_SJC,SFO_hover_fix,37.620421,-122.395884,15,CLIMB TRANSITION,1469.08,90,1.5,48.96933333333333,60.0,2.763517024479372
SFO_SJC,SFO_departure_fix,37.60813445419764,-122.38972403313552,105,CLIMB,6356.01,345,2.875,52.966750000000005,120.0,2.2399182488808194
SFO_SJC,SFO_SJC_waypoint_1,37.5726418688702,-122.33311996340858,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488803686
SFO_SJC,SFO_SJC_waypoint_2,37.56358652497917,-122.31867603132656,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488806804
SFO_SJC,SFO_SJC_waypoint_3,37.55453118137585,-122.30423385453292,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.239918248880567
SFO_SJC,SFO_SJC_waypoint_4,37.54547583806017,-122.2897934322404,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488809504
SFO_SJC,SFO_SJC_waypoint_5,37.53642049503205,-122.27535476366207,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488813967
SFO_SJC,SFO_SJC_waypoint_6,37.52736515229141,-122.26091784801142,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488804463
SFO_SJC,SFO_SJC_waypoint_7,37.51830980983821,-122.24648268450225,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488812768
SFO_SJC,SFO_SJC_waypoint_8,37.509254467672356,-122.23204927234883,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.23991824888074
SFO_SJC,SFO_SJC_waypoint_9,37.5001991257938,-122.21761761076573,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.239918248880998
SFO_SJC,SFO_SJC_waypoint_10,37.49114378420246,-122.20318769896792,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.239918248880801
SFO_SJC,SFO_SJC_waypoint_11,37.48208844289826,-122.18875953617072,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488806297
SFO_SJC,SFO_SJC_waypoint_12,37.473033101881136,-122.17433312158985,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.239918248880617
SFO_SJC,SFO_SJC_waypoint_13,37.46397776115103,-122.15990845444139,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.239918248880571
SFO_SJC,SFO_SJC_waypoint_14,37.45492242070786,-122.14548553394182,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.23991824888099
SFO_SJC,SFO_SJC_waypoint_15,37.44586708055155,-122.13106435930794,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488806675
SFO_SJC,SFO_SJC_waypoint_16,37.436811740682046,-122.11664492975694,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488808154
SFO_SJC,SFO_SJC_waypoint_17,37.427756401099266,-122.10222724450642,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.239918248881092
SFO_SJC,SFO_SJC_waypoint_18,37.41870106180315,-122.08781130277431,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.239918248879989
SFO_SJC,SFO_SJC_waypoint_19,37.409645722793634,-122.07339710377892,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488807816
SFO_SJC,SFO_SJC_waypoint_20,37.40059038407063,-122.05898464673892,450,CRUISE,1622.09,0,0.0,79.71,20.34989336344248,2.2399182488809464
