flight_direction,waypoint_id,latitude,longitude,altitude,phase,distance_to_next_meters,altitude_difference,vertical_velocity,horizontal_velocity,time_to_complete,destination_heading_radians
SFO_SJC,SFO_FATO,37.620421,-122.395884,0,HOVER CLIMB,0.0,15,1.5,0.0,10.0,0.0
SFO_SJC,SFO_hover_fix,37.620421,-122.395884,15,CLIMB TRANSITION,1469.08,90,1.5,48.96933333333333,60.0,3.027563279075574
SFO_SJC,SFO_departure_fix,37.607286812105706,-122.39398525743064,105,CLIMB,6356.01,345,2.875,52.966750000000005,120.0,2.503964503477662
SFO_SJC,SFO_SJC_waypoint_1,37.56132078456549,-122.35103240071264,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034771025
SFO_SJC,SFO_SJC_waypoint_2,37.54965269961435,-122.34012951153248,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503477417
SFO_SJC,SFO_SJC_waypoint_3,37.53798461487443,-122.32922832864138,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503476944
SFO_SJC,SFO_SJC_waypoint_4,37.526316530345674,-122.31832885105337,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034774796
SFO_SJC,SFO_SJC_waypoint_5,37.514648446028005,-122.30743107778311,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034774956
SFO_SJC,SFO_SJC_waypoint_6,37.50298036192136,-122.29653500784583,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503477924
SFO_SJC,SFO_SJC_waypoint_7,37.49131227802566,-122.2856406402574,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034780103
SFO_SJC,SFO_SJC_waypoint_8,37.47964419434086,-122.27474797403426,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034782714
SFO_SJC,SFO_SJC_waypoint_9,37.46797611086688,-122.26385700819345,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034776083
SFO_SJC,SFO_SJC_waypoint_10,37.45630802760367,-122.25296774175263,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034775013
SFO_SJC,SFO_SJC_waypoint_11,37.44463994455115,-122.24208017373005,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503477498
SFO_SJC,SFO_SJC_waypoint_12,37.43297186170927,-122.23119430314456,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034770945
SFO_SJC,SFO_SJC_waypoint_13,37.421303779077945,-122.22031012901563,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034771927
SFO_SJC,SFO_SJC_waypoint_14,37.40963569665711,-122.20942765036328,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503477673
SFO_SJC,SFO_SJC_waypoint_15,37.39796761444673,-122.19854686620822,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503477769
SFO_SJC,SFO_SJC_waypoint_16,37.3862995324467,-122.18766777557167,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034768903
SFO_SJC,SFO_SJC_waypoint_17,37.37463145065697,-122.17679037747544,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503477208
SFO_SJC,SFO_SJC_waypoint_18,37.36296336907748,-122.16591467094202,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034775293
SFO_SJC,SFO_SJC_waypoint_19,37.35129528770816,-122.15504065499444,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503477704
SFO_SJC,SFO_SJC_waypoint_20,37.33962720654894,-122.14416832865633,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034778903
SFO_SJC,SFO_SJC_waypoint_21,37.32795912559977,-122.13329769095193,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.503964503477544
SFO_SJC,SFO_SJC_waypoint_22,37.31629104486056,-122.12242874090606,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034777833
SFO_SJC,SFO_SJC_waypoint_23,37.304622964331266,-122.11156147754413,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.50396450347733
SFO_SJC,SFO_SJC_waypoint_24,37.29295488401182,-122.10069589989216,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034783944
SFO_SJC,SFO_SJC_waypoint_25,37.28128680390215,-122.08983200697678,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034782336
SFO_SJC,SFO_SJC_waypoint_26,37.269618724002186,-122.07896979782515,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034773357
SFO_SJC,SFO_SJC_waypoint_27,37.257950644311876,-122.06810927146506,450,CRUISE,1613.62,0,0.0,79.71,20.243633170242127,2.5039645034780085
